OrderID,Date,Product,Quantity,Price
97396,2024-11-15,Keyboard,2,1500
97397,2024-11-28,Tablet,2,20000
97398,2024-09-22,Headphones,5,2000
97399,2023-09-04,Keyboard,5,1500
97400,2024-05-18,Keyboard,5,1500
97401,2023-01-27,Keyboard,5,1500
97402,2024-11-16,Headphones,3,2000
97403,2024-04-19,Laptop,3,50000
97404,2023-09-15,Mobile,3,15000
97405,2023-12-12,Mobile,2,15000
97406,2023-07-22,Laptop,3,50000
97407,2024-11-13,Monitor,5,12000
97408,2023-04-22,Laptop,2,50000
97409,2024-09-26,Mobile,5,15000
97410,2024-06-19,Laptop,1,50000
97411,2024-03-13,Tablet,5,20000
97412,2023-08-20,Headphones,3,2000
97413,2023-02-27,Headphones,4,2000
97414,2024-09-18,Tablet,4,20000
97415,2023-05-04,Mouse,4,800
97416,2023-07-27,Laptop,5,50000
97417,2023-05-01,Headphones,5,2000
97418,2024-02-22,Monitor,3,12000
97419,2023-08-25,Mouse,1,800
97420,2024-01-24,Laptop,1,50000
97421,2024-09-19,Mouse,2,800
97422,2024-07-01,Keyboard,1,1500
97423,2023-10-11,Tablet,2,20000
97424,2023-01-08,Headphones,1,2000
97425,2023-09-11,Mobile,5,15000
97426,2024-07-07,Mouse,4,800
97427,2024-03-25,Mobile,1,15000
97428,2024-10-03,Keyboard,1,1500
97429,2024-04-28,Laptop,2,50000
97430,2024-02-16,Tablet,4,20000
97431,2024-06-22,Monitor,2,12000
97432,2023-10-25,Mobile,1,15000
97433,2023-04-24,Mouse,5,800
97434,2023-01-13,Headphones,3,2000
97435,2024-10-07,Tablet,5,20000
97436,2023-12-24,Mouse,2,800
97437,2023-06-24,Keyboard,2,1500
97438,2023-07-20,Mouse,2,800
97439,2023-11-26,Mobile,1,15000
97440,2024-06-18,Mouse,1,800
97441,2023-05-20,Headphones,3,2000
97442,2024-04-22,Mouse,3,800
97443,2024-09-11,Tablet,1,20000
97444,2023-07-04,Headphones,1,2000
97445,2023-09-08,Keyboard,1,1500
97446,2024-06-30,Mouse,1,800
97447,2024-06-29,Monitor,5,12000
97448,2023-09-15,Headphones,2,2000
97449,2023-04-18,Laptop,1,50000
97450,2024-05-31,Tablet,1,20000
97451,2024-06-27,Keyboard,1,1500
97452,2024-05-14,Tablet,2,20000
97453,2023-01-04,Mobile,1,15000
97454,2023-02-02,Headphones,1,2000
97455,2023-05-23,Mouse,4,800
97456,2024-11-24,Headphones,4,2000
97457,2023-11-13,Monitor,5,12000
97458,2024-04-18,Tablet,4,20000
97459,2024-09-11,Laptop,3,50000
97460,2023-06-30,Headphones,3,2000
97461,2023-07-07,Headphones,1,2000
97462,2024-12-15,Mobile,5,15000
97463,2024-01-12,Laptop,1,50000
97464,2023-11-24,Mouse,5,800
97465,2023-04-01,Laptop,4,50000
97466,2023-07-24,Tablet,3,20000
97467,2024-11-30,Mouse,5,800
97468,2023-02-21,Tablet,2,20000
97469,2023-10-28,Monitor,1,12000
97470,2024-06-29,Tablet,2,20000
97471,2023-02-17,Laptop,2,50000
97472,2024-10-29,Mouse,2,800
97473,2024-01-24,Keyboard,4,1500
97474,2023-10-06,Headphones,2,2000
97475,2023-02-07,Tablet,5,20000
97476,2024-12-06,Mouse,5,800
97477,2023-03-03,Mobile,3,15000
97478,2024-07-06,Mobile,4,15000
97479,2023-07-03,Monitor,3,12000
97480,2023-07-10,Tablet,5,20000
97481,2024-01-14,Mobile,4,15000
97482,2024-03-28,Mouse,1,800
97483,2023-06-07,Headphones,5,2000
97484,2023-07-23,Laptop,4,50000
97485,2024-06-09,Laptop,3,50000
97486,2023-06-19,Monitor,4,12000
97487,2024-01-17,Keyboard,1,1500
97488,2024-02-12,Laptop,2,50000
97489,2024-07-04,Laptop,3,50000
97490,2023-12-03,Headphones,5,2000
97491,2023-07-16,Tablet,4,20000
97492,2024-07-16,Tablet,5,20000
97493,2023-09-01,Keyboard,5,1500
97494,2024-06-28,Mouse,4,800
97495,2024-11-18,Keyboard,3,1500
97496,2024-04-09,Tablet,4,20000
97497,2024-06-03,Laptop,1,50000
97498,2023-10-06,Keyboard,4,1500
97499,2024-05-30,Tablet,5,20000
97500,2023-02-23,Mobile,5,15000
97501,2023-01-02,Headphones,2,2000
97502,2023-02-25,Laptop,5,50000
97503,2024-09-22,Monitor,5,12000
97504,2024-12-21,Headphones,3,2000
97505,2023-04-25,Headphones,5,2000
97506,2024-10-21,Mobile,1,15000
97507,2023-03-10,Mouse,1,800
97508,2024-05-12,Laptop,1,50000
97509,2023-01-10,Headphones,3,2000
97510,2023-11-12,Keyboard,3,1500
97511,2024-11-24,Monitor,2,12000
97512,2024-03-12,Tablet,3,20000
97513,2024-06-10,Keyboard,5,1500
97514,2023-11-11,Headphones,2,2000
97515,2023-04-24,Mouse,2,800
97516,2023-02-21,Tablet,1,20000
97517,2024-08-03,Mobile,1,15000
97518,2023-01-19,Monitor,2,12000
97519,2023-10-28,Keyboard,2,1500
97520,2023-01-31,Keyboard,3,1500
97521,2024-02-11,Headphones,5,2000
97522,2024-02-13,Mouse,5,800
97523,2024-09-03,Mobile,2,15000
97524,2024-09-14,Mouse,4,800
97525,2023-03-11,Mobile,4,15000
97526,2023-09-14,Headphones,2,2000
97527,2024-10-19,Mouse,5,800
97528,2024-07-17,Headphones,5,2000
97529,2023-02-16,Keyboard,2,1500
97530,2024-03-12,Monitor,3,12000
97531,2023-03-18,Laptop,1,50000
97532,2023-04-09,Monitor,3,12000
97533,2023-12-09,Mobile,3,15000
97534,2023-02-03,Headphones,1,2000
97535,2023-12-13,Headphones,1,2000
97536,2023-06-16,Keyboard,5,1500
97537,2023-12-09,Tablet,2,20000
97538,2023-04-27,Laptop,4,50000
97539,2023-01-08,Tablet,4,20000
97540,2024-08-23,Mouse,5,800
97541,2024-12-05,Monitor,4,12000
97542,2023-03-31,Tablet,4,20000
97543,2024-01-12,Laptop,4,50000
97544,2023-02-26,Monitor,4,12000
97545,2024-08-14,Mobile,4,15000
97546,2023-01-07,Headphones,1,2000
97547,2023-11-12,Keyboard,2,1500
97548,2024-09-13,Mouse,5,800
97549,2023-12-18,Mouse,2,800
97550,2023-02-17,Mobile,5,15000
97551,2024-01-08,Tablet,1,20000
97552,2023-03-24,Headphones,4,2000
97553,2024-03-30,Keyboard,4,1500
97554,2023-05-10,Mobile,2,15000
97555,2023-03-13,Monitor,3,12000
97556,2023-08-16,Mouse,2,800
97557,2024-11-23,Monitor,5,12000
97558,2024-07-15,Tablet,1,20000
97559,2024-07-14,Keyboard,4,1500
97560,2024-03-06,Mouse,3,800
97561,2023-06-06,Headphones,1,2000
97562,2024-10-27,Mouse,5,800
97563,2024-11-18,Keyboard,5,1500
97564,2024-01-12,Tablet,4,20000
97565,2023-01-26,Mobile,4,15000
97566,2024-08-21,Monitor,3,12000
97567,2023-02-14,Monitor,1,12000
97568,2024-09-07,Tablet,5,20000
97569,2023-07-17,Tablet,4,20000
97570,2023-04-22,Keyboard,5,1500
97571,2023-03-02,Monitor,2,12000
97572,2023-12-15,Mouse,3,800
97573,2024-11-16,Mobile,2,15000
97574,2024-01-14,Headphones,4,2000
97575,2024-07-20,Monitor,5,12000
97576,2023-08-27,Tablet,2,20000
97577,2024-01-05,Mouse,2,800
97578,2023-03-24,Mobile,2,15000
97579,2024-05-07,Mouse,4,800
97580,2024-08-28,Keyboard,2,1500
97581,2023-12-31,Monitor,5,12000
97582,2024-06-10,Mouse,3,800
97583,2023-11-05,Keyboard,4,1500
97584,2023-04-28,Laptop,2,50000
97585,2023-01-02,Mouse,2,800
97586,2023-10-15,Headphones,4,2000
97587,2024-03-25,Monitor,5,12000
97588,2024-02-27,Monitor,4,12000
97589,2023-02-13,Keyboard,4,1500
97590,2023-09-06,Mobile,4,15000
97591,2024-10-22,Mouse,4,800
97592,2024-11-27,Headphones,2,2000
97593,2024-12-19,Mobile,2,15000
97594,2023-06-03,Monitor,2,12000
97595,2023-03-06,Mouse,2,800
97596,2024-03-19,Headphones,4,2000
97597,2023-08-27,Mouse,1,800
97598,2023-05-02,Monitor,3,12000
97599,2023-07-14,Tablet,2,20000
97600,2023-04-08,Mobile,2,15000
97601,2023-04-24,Monitor,2,12000
97602,2024-10-12,Laptop,3,50000
97603,2023-06-24,Tablet,4,20000
97604,2023-03-09,Tablet,4,20000
97605,2023-07-10,Keyboard,5,1500
97606,2024-11-23,Tablet,4,20000
97607,2023-09-01,Keyboard,2,1500
97608,2023-10-26,Mobile,1,15000
97609,2023-01-04,Monitor,5,12000
97610,2023-03-22,Keyboard,4,1500
97611,2023-01-07,Mobile,5,15000
97612,2023-04-20,Monitor,3,12000
97613,2023-06-10,Headphones,2,2000
97614,2023-01-15,Headphones,1,2000
97615,2024-02-17,Keyboard,1,1500
97616,2024-04-07,Tablet,4,20000
97617,2024-12-13,Laptop,1,50000
97618,2023-05-14,Mouse,2,800
97619,2023-07-24,Mobile,1,15000
97620,2024-08-27,Monitor,4,12000
97621,2024-12-22,Mouse,4,800
97622,2023-08-06,Keyboard,5,1500
97623,2024-11-22,Mobile,5,15000
97624,2023-08-27,Tablet,2,20000
97625,2024-10-02,Mobile,3,15000
97626,2023-09-04,Laptop,3,50000
97627,2023-09-12,Keyboard,2,1500
97628,2024-02-09,Monitor,3,12000
97629,2024-09-01,Mobile,3,15000
97630,2023-05-23,Tablet,3,20000
97631,2024-12-17,Headphones,3,2000
97632,2024-03-28,Keyboard,4,1500
97633,2023-10-28,Mouse,1,800
97634,2023-08-12,Laptop,5,50000
97635,2023-11-16,Mobile,5,15000
97636,2024-01-19,Mobile,3,15000
97637,2024-09-24,Mouse,4,800
97638,2024-01-02,Keyboard,2,1500
97639,2023-05-27,Tablet,4,20000
97640,2024-10-09,Keyboard,4,1500
97641,2024-03-12,Headphones,3,2000
97642,2024-03-21,Laptop,1,50000
97643,2024-08-01,Tablet,2,20000
97644,2023-04-13,Tablet,2,20000
97645,2023-07-10,Mouse,3,800
97646,2023-06-23,Laptop,5,50000
97647,2024-09-26,Laptop,4,50000
97648,2023-05-26,Tablet,4,20000
97649,2023-12-27,Mouse,3,800
97650,2023-09-14,Laptop,1,50000
97651,2024-08-10,Headphones,1,2000
97652,2023-07-20,Keyboard,3,1500
97653,2024-12-28,Monitor,4,12000
97654,2023-05-06,Keyboard,1,1500
97655,2024-07-29,Monitor,1,12000
97656,2024-12-09,Mobile,5,15000
97657,2024-09-02,Headphones,3,2000
97658,2024-11-06,Mouse,1,800
97659,2023-12-13,Mouse,1,800
97660,2023-07-12,Monitor,3,12000
97661,2023-05-10,Tablet,5,20000
97662,2023-10-28,Headphones,2,2000
97663,2023-03-31,Tablet,3,20000
97664,2024-06-15,Tablet,3,20000
97665,2024-07-30,Headphones,3,2000
97666,2024-12-13,Mobile,5,15000
97667,2024-04-26,Tablet,3,20000
97668,2023-02-25,Mouse,3,800
97669,2023-11-16,Monitor,2,12000
97670,2023-09-13,Keyboard,1,1500
97671,2023-05-11,Monitor,4,12000
97672,2023-02-02,Monitor,1,12000
97673,2023-09-23,Laptop,5,50000
97674,2023-11-30,Keyboard,2,1500
97675,2024-08-04,Mouse,4,800
97676,2023-11-24,Mobile,5,15000
97677,2023-12-14,Mobile,3,15000
97678,2023-06-02,Monitor,1,12000
97679,2023-05-09,Monitor,1,12000
97680,2023-02-17,Laptop,1,50000
97681,2023-05-06,Keyboard,1,1500
97682,2024-01-24,Mouse,3,800
97683,2024-04-12,Mouse,2,800
97684,2024-07-04,Tablet,4,20000
97685,2024-05-01,Laptop,2,50000
97686,2024-08-14,Monitor,5,12000
97687,2023-01-30,Tablet,2,20000
97688,2024-06-27,Mouse,5,800
97689,2024-02-19,Mouse,1,800
97690,2023-03-16,Monitor,4,12000
97691,2024-06-26,Mouse,1,800
97692,2024-01-20,Laptop,2,50000
97693,2023-05-05,Laptop,4,50000
97694,2024-10-08,Laptop,2,50000
97695,2023-07-06,Mouse,3,800
97696,2023-01-24,Keyboard,3,1500
97697,2024-04-03,Headphones,5,2000
97698,2023-01-17,Headphones,1,2000
97699,2024-05-15,Keyboard,1,1500
97700,2024-07-03,Mobile,1,15000
97701,2024-01-25,Tablet,4,20000
97702,2023-09-01,Mouse,2,800
97703,2023-12-03,Monitor,5,12000
97704,2024-08-03,Tablet,5,20000
97705,2024-10-29,Mouse,5,800
97706,2023-02-01,Mobile,1,15000
97707,2023-09-23,Tablet,1,20000
97708,2023-05-09,Headphones,4,2000
97709,2024-05-12,Keyboard,2,1500
97710,2024-11-19,Tablet,2,20000
97711,2023-01-19,Keyboard,4,1500
97712,2024-11-09,Mouse,4,800
97713,2024-03-30,Monitor,2,12000
97714,2024-10-12,Laptop,3,50000
97715,2024-08-31,Monitor,5,12000
97716,2023-01-06,Tablet,1,20000
97717,2023-03-08,Laptop,1,50000
97718,2024-01-18,Keyboard,3,1500
97719,2023-03-12,Keyboard,5,1500
97720,2024-07-20,Mouse,4,800
97721,2023-12-23,Laptop,5,50000
97722,2023-01-25,Monitor,1,12000
97723,2023-07-13,Headphones,4,2000
97724,2023-05-17,Mobile,3,15000
97725,2024-08-27,Keyboard,4,1500
97726,2023-10-20,Keyboard,3,1500
97727,2024-02-15,Tablet,1,20000
97728,2024-05-16,Keyboard,5,1500
97729,2023-10-27,Tablet,5,20000
97730,2024-05-03,Mouse,4,800
97731,2023-05-20,Monitor,2,12000
97732,2024-04-30,Headphones,1,2000
97733,2023-09-14,Tablet,3,20000
97734,2024-06-09,Monitor,1,12000
97735,2024-10-01,Monitor,3,12000
97736,2023-07-29,Tablet,5,20000
97737,2023-06-29,Keyboard,4,1500
97738,2023-07-24,Mobile,4,15000
97739,2023-04-18,Headphones,5,2000
97740,2024-02-12,Mobile,2,15000
97741,2023-11-03,Laptop,5,50000
97742,2024-01-04,Mobile,5,15000
97743,2023-03-08,Monitor,3,12000
97744,2024-11-22,Monitor,3,12000
97745,2023-06-04,Tablet,3,20000
97746,2023-08-13,Headphones,4,2000
97747,2023-06-24,Keyboard,2,1500
97748,2024-06-08,Monitor,1,12000
97749,2023-04-02,Monitor,1,12000
97750,2024-04-21,Laptop,2,50000
97751,2023-05-16,Headphones,5,2000
97752,2023-01-08,Laptop,1,50000
97753,2024-12-06,Keyboard,2,1500
97754,2023-09-25,Headphones,3,2000
97755,2023-04-23,Mobile,3,15000
97756,2023-12-01,Tablet,1,20000
97757,2023-08-06,Tablet,3,20000
97758,2023-01-20,Laptop,2,50000
97759,2023-04-23,Mouse,5,800
97760,2023-03-02,Tablet,1,20000
97761,2024-05-31,Laptop,4,50000
97762,2024-08-15,Monitor,3,12000
97763,2023-12-18,Headphones,3,2000
97764,2023-06-22,Tablet,1,20000
97765,2023-11-14,Mobile,4,15000
97766,2023-04-13,Keyboard,2,1500
97767,2023-02-09,Mouse,4,800
97768,2024-05-14,Mobile,3,15000
97769,2024-12-01,Mobile,4,15000
97770,2023-11-14,Mobile,5,15000
97771,2023-11-21,Tablet,2,20000
97772,2023-06-06,Keyboard,4,1500
97773,2023-01-27,Monitor,4,12000
97774,2024-03-23,Mobile,2,15000
97775,2024-03-29,Monitor,2,12000
97776,2024-11-08,Tablet,1,20000
97777,2024-05-21,Mobile,5,15000
97778,2024-05-06,Monitor,1,12000
97779,2024-07-10,Monitor,1,12000
97780,2024-11-20,Mouse,2,800
97781,2024-05-02,Monitor,2,12000
97782,2023-06-02,Headphones,5,2000
97783,2023-03-09,Monitor,1,12000
97784,2024-11-26,Mobile,5,15000
97785,2024-01-15,Laptop,1,50000
97786,2024-12-13,Mouse,3,800
97787,2024-05-16,Tablet,5,20000
97788,2024-06-26,Headphones,1,2000
97789,2024-01-07,Laptop,5,50000
97790,2023-11-15,Tablet,2,20000
97791,2024-02-14,Headphones,3,2000
97792,2023-10-29,Monitor,3,12000
97793,2024-12-15,Tablet,2,20000
97794,2023-01-08,Mobile,2,15000
97795,2023-07-10,Laptop,2,50000
97796,2023-05-29,Monitor,4,12000
97797,2023-08-23,Tablet,5,20000
97798,2023-03-31,Headphones,3,2000
97799,2023-03-16,Monitor,4,12000
97800,2024-07-24,Mobile,4,15000
97801,2023-10-25,Monitor,2,12000
97802,2024-02-27,Monitor,5,12000
97803,2024-03-18,Mobile,3,15000
97804,2023-05-15,Laptop,1,50000
97805,2023-04-23,Keyboard,1,1500
97806,2024-06-02,Mobile,4,15000
97807,2024-09-09,Mobile,5,15000
97808,2024-08-23,Laptop,5,50000
97809,2024-09-22,Mobile,4,15000
97810,2024-09-08,Tablet,3,20000
97811,2023-05-20,Headphones,1,2000
97812,2023-11-11,Headphones,4,2000
97813,2023-09-01,Keyboard,5,1500
97814,2023-05-13,Tablet,4,20000
97815,2023-09-12,Keyboard,5,1500
97816,2024-05-06,Mobile,2,15000
97817,2024-09-21,Mouse,2,800
97818,2023-12-11,Mobile,5,15000
97819,2024-06-24,Mouse,2,800
97820,2023-05-30,Keyboard,4,1500
97821,2024-12-25,Monitor,5,12000
97822,2024-05-22,Keyboard,1,1500
97823,2023-07-24,Laptop,3,50000
97824,2023-11-02,Mobile,1,15000
97825,2024-06-03,Mobile,1,15000
97826,2024-04-14,Headphones,1,2000
97827,2023-07-22,Tablet,1,20000
97828,2023-05-01,Keyboard,5,1500
97829,2024-10-03,Tablet,4,20000
97830,2023-08-04,Monitor,5,12000
97831,2024-07-04,Mouse,2,800
97832,2023-12-25,Tablet,4,20000
97833,2023-12-20,Mobile,1,15000
97834,2023-06-19,Keyboard,3,1500
97835,2023-04-24,Mouse,3,800
97836,2023-04-16,Mobile,1,15000
97837,2024-10-04,Monitor,1,12000
97838,2023-05-09,Keyboard,3,1500
97839,2023-11-13,Keyboard,4,1500
97840,2023-02-10,Mobile,2,15000
97841,2024-07-06,Tablet,4,20000
97842,2024-02-18,Mouse,5,800
97843,2023-12-22,Monitor,4,12000
97844,2023-08-03,Tablet,5,20000
97845,2024-06-02,Mobile,3,15000
97846,2024-06-08,Keyboard,3,1500
97847,2023-02-23,Mobile,1,15000
97848,2024-02-23,Mouse,3,800
97849,2024-10-23,Tablet,3,20000
97850,2023-12-31,Keyboard,4,1500
97851,2024-01-27,Headphones,1,2000
97852,2024-06-26,Monitor,4,12000
97853,2023-05-17,Monitor,3,12000
97854,2023-06-29,Monitor,5,12000
97855,2023-07-07,Keyboard,4,1500
97856,2023-09-04,Mouse,2,800
97857,2023-01-24,Headphones,5,2000
97858,2023-01-30,Keyboard,2,1500
97859,2024-07-14,Keyboard,3,1500
97860,2023-02-02,Mouse,3,800
97861,2024-05-19,Mobile,2,15000
97862,2023-03-18,Tablet,3,20000
97863,2024-12-28,Headphones,2,2000
97864,2023-01-03,Laptop,3,50000
97865,2024-05-23,Monitor,1,12000
97866,2024-01-21,Mobile,5,15000
97867,2023-10-28,Monitor,2,12000
97868,2023-01-26,Laptop,4,50000
97869,2024-08-01,Headphones,2,2000
97870,2023-01-25,Mouse,5,800
97871,2023-10-18,Laptop,4,50000
97872,2024-07-14,Mobile,1,15000
97873,2024-05-10,Laptop,5,50000
97874,2023-01-11,Monitor,1,12000
97875,2023-10-03,Mobile,1,15000
97876,2023-12-25,Laptop,5,50000
97877,2024-04-09,Keyboard,1,1500
97878,2024-03-22,Mouse,1,800
97879,2023-02-23,Keyboard,2,1500
97880,2023-03-02,Monitor,1,12000
97881,2023-03-02,Laptop,5,50000
97882,2023-03-27,Headphones,4,2000
97883,2024-09-18,Laptop,5,50000
97884,2023-06-26,Tablet,2,20000
97885,2023-03-21,Tablet,2,20000
97886,2023-01-29,Monitor,1,12000
97887,2023-01-26,Tablet,1,20000
97888,2023-06-04,Monitor,2,12000
97889,2023-11-15,Mobile,3,15000
97890,2023-07-22,Tablet,1,20000
97891,2023-10-12,Mouse,1,800
97892,2024-04-16,Monitor,3,12000
97893,2023-09-10,Keyboard,5,1500
97894,2024-12-24,Mobile,5,15000
97895,2023-08-18,Monitor,3,12000
97896,2023-10-21,Tablet,2,20000
97897,2024-01-15,Monitor,4,12000
97898,2023-05-29,Mobile,2,15000
97899,2024-12-28,Headphones,2,2000
97900,2024-03-31,Monitor,3,12000
97901,2023-11-04,Tablet,3,20000
97902,2024-08-01,Keyboard,1,1500
97903,2024-12-17,Monitor,3,12000
97904,2023-02-01,Monitor,3,12000
97905,2024-08-31,Keyboard,5,1500
97906,2023-05-05,Mouse,3,800
97907,2024-04-06,Mouse,5,800
97908,2024-03-28,Keyboard,2,1500
97909,2024-03-02,Keyboard,5,1500
97910,2024-09-10,Keyboard,5,1500
97911,2023-06-23,Mouse,2,800
97912,2023-11-02,Keyboard,3,1500
97913,2023-05-23,Laptop,1,50000
97914,2023-09-08,Keyboard,2,1500
97915,2024-12-03,Tablet,5,20000
97916,2024-09-13,Keyboard,2,1500
97917,2023-10-19,Keyboard,2,1500
97918,2024-01-03,Mouse,1,800
97919,2024-11-08,Mouse,4,800
97920,2024-07-10,Headphones,2,2000
97921,2024-03-29,Laptop,4,50000
97922,2024-09-09,Mouse,3,800
97923,2024-12-03,Monitor,5,12000
97924,2024-07-07,Tablet,4,20000
97925,2024-01-27,Laptop,1,50000
97926,2024-07-22,Mobile,3,15000
97927,2024-03-24,Tablet,5,20000
97928,2024-05-11,Mouse,2,800
97929,2023-10-01,Mouse,1,800
97930,2023-11-23,Mouse,2,800
97931,2023-12-30,Headphones,1,2000
97932,2024-06-30,Monitor,1,12000
97933,2023-07-05,Keyboard,5,1500
97934,2024-06-28,Mouse,3,800
97935,2023-03-02,Mouse,5,800
97936,2024-10-17,Keyboard,1,1500
97937,2023-12-23,Tablet,3,20000
97938,2024-07-11,Tablet,3,20000
97939,2023-10-21,Monitor,4,12000
97940,2023-04-09,Headphones,1,2000
97941,2023-02-23,Tablet,5,20000
97942,2024-09-08,Tablet,3,20000
97943,2024-06-24,Headphones,2,2000
97944,2023-08-05,Keyboard,5,1500
97945,2023-02-18,Laptop,4,50000
97946,2024-11-21,Laptop,2,50000
97947,2024-07-07,Tablet,4,20000
97948,2024-02-07,Laptop,3,50000
97949,2024-08-04,Mouse,4,800
97950,2023-03-12,Tablet,4,20000
97951,2023-06-13,Tablet,2,20000
97952,2024-07-18,Monitor,5,12000
97953,2024-11-17,Laptop,2,50000
97954,2023-06-16,Monitor,1,12000
97955,2024-08-18,Laptop,4,50000
97956,2024-05-07,Headphones,1,2000
97957,2023-06-07,Mouse,3,800
97958,2024-12-14,Monitor,2,12000
97959,2024-01-01,Tablet,4,20000
97960,2023-12-30,Keyboard,3,1500
97961,2024-06-11,Keyboard,3,1500
97962,2024-12-17,Mobile,1,15000
97963,2024-07-28,Mouse,2,800
97964,2023-07-23,Laptop,5,50000
97965,2023-03-16,Mouse,5,800
97966,2023-01-19,Headphones,3,2000
97967,2024-02-19,Monitor,4,12000
97968,2023-03-04,Mouse,1,800
97969,2023-01-22,Headphones,5,2000
97970,2024-02-05,Keyboard,5,1500
97971,2023-05-14,Monitor,4,12000
97972,2023-01-28,Laptop,4,50000
97973,2023-08-15,Headphones,2,2000
97974,2023-08-20,Laptop,2,50000
97975,2023-10-06,Headphones,4,2000
97976,2024-08-16,Mouse,1,800
97977,2023-06-09,Keyboard,1,1500
97978,2023-12-10,Laptop,5,50000
97979,2023-09-13,Mobile,3,15000
97980,2024-06-26,Mouse,3,800
97981,2023-04-17,Monitor,4,12000
97982,2024-04-01,Mobile,4,15000
97983,2024-10-31,Tablet,2,20000
97984,2023-05-02,Tablet,1,20000
97985,2023-12-23,Keyboard,1,1500
97986,2023-11-01,Monitor,3,12000
97987,2024-08-08,Headphones,5,2000
97988,2024-01-26,Laptop,3,50000
97989,2024-02-17,Laptop,1,50000
97990,2024-11-13,Headphones,3,2000
97991,2024-03-23,Mouse,2,800
97992,2023-07-30,Keyboard,2,1500
97993,2023-11-03,Headphones,3,2000
97994,2024-09-24,Monitor,5,12000
97995,2024-04-26,Mouse,5,800
97996,2023-06-27,Tablet,1,20000
97997,2024-07-29,Monitor,1,12000
97998,2024-03-20,Tablet,2,20000
97999,2024-01-06,Mouse,5,800
98000,2023-03-12,Laptop,4,50000
98001,2024-10-11,Laptop,1,50000
98002,2024-09-21,Mobile,1,15000
98003,2024-06-08,Keyboard,5,1500
98004,2023-11-16,Monitor,5,12000
98005,2024-10-15,Mouse,3,800
98006,2023-12-29,Tablet,3,20000
98007,2024-12-29,Laptop,2,50000
98008,2024-01-18,Mouse,3,800
98009,2024-09-02,Laptop,1,50000
98010,2024-03-28,Monitor,1,12000
98011,2024-07-03,Headphones,3,2000
98012,2024-08-03,Monitor,3,12000
98013,2023-05-03,Laptop,5,50000
98014,2023-06-05,Monitor,5,12000
98015,2024-02-18,Laptop,3,50000
98016,2023-08-27,Headphones,1,2000
98017,2024-04-14,Mobile,3,15000
98018,2024-09-09,Laptop,5,50000
98019,2024-06-28,Tablet,5,20000
98020,2023-04-01,Mobile,4,15000
98021,2023-08-07,Laptop,2,50000
98022,2024-05-30,Tablet,4,20000
98023,2024-07-21,Mobile,5,15000
98024,2024-05-22,Mouse,3,800
98025,2023-01-18,Mobile,3,15000
98026,2024-04-21,Keyboard,3,1500
98027,2024-02-01,Mobile,5,15000
98028,2023-08-22,Monitor,1,12000
98029,2024-01-05,Monitor,3,12000
98030,2023-03-20,Mouse,2,800
98031,2024-06-14,Keyboard,4,1500
98032,2023-11-30,Headphones,5,2000
98033,2023-02-26,Headphones,4,2000
98034,2023-09-07,Keyboard,2,1500
98035,2023-01-12,Tablet,2,20000
98036,2023-01-04,Tablet,5,20000
98037,2024-11-01,Mouse,4,800
98038,2024-12-01,Keyboard,3,1500
98039,2024-06-22,Tablet,3,20000
98040,2024-10-07,Monitor,2,12000
98041,2024-02-28,Tablet,4,20000
98042,2023-06-15,Mouse,2,800
98043,2023-08-29,Keyboard,1,1500
98044,2024-01-20,Mouse,1,800
98045,2023-08-23,Laptop,3,50000
98046,2024-02-22,Mouse,1,800
98047,2024-09-06,Headphones,5,2000
98048,2024-09-12,Mouse,2,800
98049,2024-02-20,Keyboard,3,1500
98050,2024-08-02,Mobile,1,15000
98051,2023-12-29,Tablet,4,20000
98052,2023-10-29,Keyboard,4,1500
98053,2023-02-25,Laptop,3,50000
98054,2024-02-08,Headphones,5,2000
98055,2023-04-20,Keyboard,4,1500
98056,2023-08-26,Laptop,3,50000
98057,2024-11-06,Headphones,5,2000
98058,2024-08-19,Headphones,4,2000
98059,2024-06-25,Keyboard,3,1500
98060,2024-05-20,Keyboard,5,1500
98061,2024-12-30,Laptop,1,50000
98062,2024-04-28,Monitor,5,12000
98063,2023-06-24,Laptop,2,50000
98064,2024-04-11,Laptop,2,50000
98065,2023-01-19,Tablet,5,20000
98066,2023-04-29,Tablet,4,20000
98067,2024-04-23,Laptop,3,50000
98068,2023-07-15,Tablet,4,20000
98069,2024-09-06,Mobile,5,15000
98070,2023-03-04,Headphones,3,2000
98071,2024-11-04,Tablet,1,20000
98072,2023-03-13,Laptop,5,50000
98073,2023-10-28,Laptop,5,50000
98074,2023-06-27,Keyboard,4,1500
98075,2024-02-01,Headphones,2,2000
98076,2023-12-26,Headphones,1,2000
98077,2024-07-18,Laptop,5,50000
98078,2023-11-19,Mobile,3,15000
98079,2023-09-01,Tablet,3,20000
98080,2023-04-18,Monitor,3,12000
98081,2023-11-09,Mouse,3,800
98082,2023-02-19,Headphones,2,2000
98083,2024-08-23,Tablet,1,20000
98084,2024-07-14,Mobile,1,15000
98085,2024-05-09,Mouse,5,800
98086,2023-10-07,Headphones,5,2000
98087,2023-02-11,Monitor,4,12000
98088,2023-09-09,Mobile,3,15000
98089,2023-10-06,Mouse,3,800
98090,2023-06-08,Mobile,4,15000
98091,2024-08-20,Monitor,2,12000
98092,2024-02-18,Monitor,5,12000
98093,2023-01-20,Headphones,2,2000
98094,2024-09-01,Tablet,2,20000
